,all_time_quantity_sold,product_id,seller_id,category_id,brand_id
2152,1516,97346988,1,1846,25422
2153,848,53181542,65686,28944,111461
2154,87,709035,217686,4454,112149
2155,1019,32246331,65686,28944,111461
2156,1074,67619329,27572,28906,18991
2157,726,74561661,154163,4294,27464
2158,212,9979633,73012,28920,111461
2159,288,110055062,73012,5350,111461
2160,3469,53704413,65686,1846,111461
2161,884,44012580,25203,1846,18802
2162,258,44012841,25203,2679,18802
2163,101,136981085,49929,1828,927055
2164,408,15215426,73012,28900,111461
2165,2727,138481685,1,6255,19246
2166,143,187392403,25203,28840,18802
2167,321,74311543,154163,4293,27464
2168,957,10001369,25203,2679,18802
2169,2244,38323087,25203,28842,21862
2170,1120,26314426,73012,4642,111461
2171,9979,134561311,783,1828,18845
2172,2638,8608925,65686,28944,111461
2173,490,46634155,73012,4642,111461
2174,297,173164642,73012,4642,195495
2175,255,217317583,25203,5350,110682
2176,353,171869909,73012,4642,195495
2177,142,216462048,25203,5350,110682
2178,726,21089128,154163,4294,27464
2179,4325,74975883,154163,4293,27464
2180,2917,54439144,154163,1846,27464
2181,2312,52373199,65686,28944,111461
2182,1696,160440903,65836,1828,19073
2183,378,25319983,49929,1828,18845
2184,703,24255305,64160,1846,111461
2185,389,174029994,65836,1828,19073
2186,2978,53254176,65686,1846,111461
2187,2725,124742926,1,2458,17827
2188,1630,134641513,49929,1828,18845
2189,935,416978,154163,4294,27464
2190,2221,419322,1,1846,18806
2191,7,12477248,329374,4642,111461
2192,976,74573141,154163,4293,27464
2193,2422,17967481,129537,4343,25422
2194,2137,76030024,154163,1846,27464
2195,249,65107101,25203,28840,18802
2196,1398,806744,45,1828,111460
2197,184,416911,154163,4294,27464
2198,352,73312665,25203,28840,18845
2199,383,68600962,95215,5350,505907
2200,1516,97346988,1,1846,25422
2201,848,53181542,65686,28944,111461
2202,87,709035,217686,4454,112149
2203,1019,32246331,65686,28944,111461
2204,1074,67619329,27572,28906,18991
2205,726,74561661,154163,4294,27464
2206,212,9979633,73012,28920,111461
2207,288,110055062,73012,5350,111461
2208,3469,53704413,65686,1846,111461
2209,884,44012580,25203,1846,18802
2210,258,44012841,25203,2679,18802
2211,101,136981085,49929,1828,927055
2212,408,15215426,73012,28900,111461
2213,2727,138481685,1,6255,19246
2214,143,187392403,25203,28840,18802
2215,321,74311543,154163,4293,27464
2216,957,10001369,25203,2679,18802
2217,2244,38323087,25203,28842,21862
2218,1120,26314426,73012,4642,111461
2219,9979,134561311,783,1828,18845
2220,2638,8608925,65686,28944,111461
2221,490,46634155,73012,4642,111461
2222,297,173164642,73012,4642,195495
2223,255,217317583,25203,5350,110682
2224,353,171869909,73012,4642,195495
2225,142,216462048,25203,5350,110682
2226,726,21089128,154163,4294,27464
2227,4325,74975883,154163,4293,27464
2228,2917,54439144,154163,1846,27464
2229,2312,52373199,65686,28944,111461
2230,1696,160440903,65836,1828,19073
2231,378,25319983,49929,1828,18845
2232,703,24255305,64160,1846,111461
2233,389,174029994,65836,1828,19073
2234,2978,53254176,65686,1846,111461
2235,2725,124742926,1,2458,17827
2236,1630,134641513,49929,1828,18845
2237,935,416978,154163,4294,27464
2238,2221,419322,1,1846,18806
2239,7,12477248,329374,4642,111461
2240,976,74573141,154163,4293,27464
2241,2422,17967481,129537,4343,25422
2242,2137,76030024,154163,1846,27464
2243,249,65107101,25203,28840,18802
2244,1398,806744,45,1828,111460
2245,184,416911,154163,4294,27464
2246,352,73312665,25203,28840,18845
2247,383,68600962,95215,5350,505907
2248,1516,97346988,1,1846,25422
2249,848,53181542,65686,28944,111461
2250,87,709035,217686,4454,112149
2251,1019,32246331,65686,28944,111461
2252,1074,67619329,27572,28906,18991
2253,726,74561661,154163,4294,27464
2254,212,9979633,73012,28920,111461
2255,288,110055062,73012,5350,111461
2256,3469,53704413,65686,1846,111461
2257,884,44012580,25203,1846,18802
2258,258,44012841,25203,2679,18802
2259,101,136981085,49929,1828,927055
2260,408,15215426,73012,28900,111461
2261,848,53181542,65686,28944,111461
2262,87,709035,217686,4454,112149
2263,1019,32246331,65686,28944,111461
2264,1074,67619329,27572,28906,18991
2265,726,74561661,154163,4294,27464
2266,212,9979633,73012,28920,111461
2267,288,110055062,73012,5350,111461
2268,3469,53704413,65686,1846,111461
2269,884,44012580,25203,1846,18802
2270,258,44012841,25203,2679,18802
2271,101,136981085,49929,1828,927055
2272,408,15215426,73012,28900,111461
2273,2727,138481685,1,6255,19246
2274,143,187392403,25203,28840,18802
2275,321,74311543,154163,4293,27464
2276,957,10001369,25203,2679,18802
2277,2244,38323087,25203,28842,21862
2278,1120,26314426,73012,4642,111461
2279,9979,134561311,783,1828,18845
2280,2638,8608925,65686,28944,111461
2281,490,46634155,73012,4642,111461
2282,297,173164642,73012,4642,195495
2283,255,217317583,25203,5350,110682
2284,353,171869909,73012,4642,195495
2285,142,216462048,25203,5350,110682
2286,726,21089128,154163,4294,27464
2287,4325,74975883,154163,4293,27464
2288,2917,54439144,154163,1846,27464
2289,2312,52373199,65686,28944,111461
2290,1696,160440903,65836,1828,19073
2291,378,25319983,49929,1828,18845
2292,703,24255305,64160,1846,111461
2293,389,174029994,65836,1828,19073
2294,2978,53254176,65686,1846,111461
2295,2725,124742926,1,2458,17827
2296,1630,134641513,49929,1828,18845
2297,935,416978,154163,4294,27464
2298,2221,419322,1,1846,18806
2299,7,12477248,329374,4642,111461
2300,976,74573141,154163,4293,27464
2301,2422,17967481,129537,4343,25422
2302,2137,76030024,154163,1846,27464
2303,249,65107101,25203,28840,18802
2304,1398,806744,45,1828,111460
2305,184,416911,154163,4294,27464
2306,352,73312665,25203,28840,18845
2307,383,68600962,95215,5350,505907
2308,1516,97346988,1,1846,25422
2309,848,53181542,65686,28944,111461
2310,87,709035,217686,4454,112149
2311,1019,32246331,65686,28944,111461
2312,1074,67619329,27572,28906,18991
2313,726,74561661,154163,4294,27464
2314,212,9979633,73012,28920,111461
2315,288,110055062,73012,5350,111461
2316,3469,53704413,65686,1846,111461
2317,884,44012580,25203,1846,18802
2318,258,44012841,25203,2679,18802
2319,101,136981085,49929,1828,927055
2320,408,15215426,73012,28900,111461
2321,2727,138481685,1,6255,19246
2322,143,187392403,25203,28840,18802
2323,321,74311543,154163,4293,27464
2324,957,10001369,25203,2679,18802
2325,2244,38323087,25203,28842,21862
2326,1120,26314426,73012,4642,111461
2327,9979,134561311,783,1828,18845
2328,2638,8608925,65686,28944,111461
2329,490,46634155,73012,4642,111461
2330,297,173164642,73012,4642,195495
2331,255,217317583,25203,5350,110682
2332,353,171869909,73012,4642,195495
2333,142,216462048,25203,5350,110682
2334,726,21089128,154163,4294,27464
2335,4325,74975883,154163,4293,27464
2336,2917,54439144,154163,1846,27464
2337,2312,52373199,65686,28944,111461
2338,1696,160440903,65836,1828,19073
2339,378,25319983,49929,1828,18845
2340,703,24255305,64160,1846,111461
2341,389,174029994,65836,1828,19073
2342,2978,53254176,65686,1846,111461
2343,2725,124742926,1,2458,17827
2344,1630,134641513,49929,1828,18845
2345,935,416978,154163,4294,27464
2346,2221,419322,1,1846,18806
2347,7,12477248,329374,4642,111461
2348,976,74573141,154163,4293,27464
2349,2422,17967481,129537,4343,25422
2350,2137,76030024,154163,1846,27464
2351,249,65107101,25203,28840,18802
2352,1398,806744,45,1828,111460
2353,184,416911,154163,4294,27464
2354,352,73312665,25203,28840,18845
2355,383,68600962,95215,5350,505907
2356,1516,97346988,1,1846,25422
2357,848,53181542,65686,28944,111461
2358,87,709035,217686,4454,112149
2359,1019,32246331,65686,28944,111461
2360,1074,67619329,27572,28906,18991
2361,726,74561661,154163,4294,27464
2362,212,9979633,73012,28920,111461
2363,288,110055062,73012,5350,111461
2364,3469,53704413,65686,1846,111461
2365,884,44012580,25203,1846,18802
2366,258,44012841,25203,2679,18802
2367,101,136981085,49929,1828,927055
2368,408,15215426,73012,28900,111461
2369,2727,138481685,1,6255,19246
2370,143,187392403,25203,28840,18802
2371,321,74311543,154163,4293,27464
2372,957,10001369,25203,2679,18802
2373,2244,38323087,25203,28842,21862
2374,1120,26314426,73012,4642,111461
2375,9979,134561311,783,1828,18845
2376,2638,8608925,65686,28944,111461
2377,490,46634155,73012,4642,111461
2378,297,173164642,73012,4642,195495
2379,255,217317583,25203,5350,110682
2380,353,171869909,73012,4642,195495
2381,101,136981085,49929,1828,927055
2382,408,15215426,73012,28900,111461
2383,2727,138481685,1,6255,19246
2384,143,187392403,25203,28840,18802
2385,321,74311543,154163,4293,27464
2386,957,10001369,25203,2679,18802
2387,2244,38323087,25203,28842,21862
2388,1120,26314426,73012,4642,111461
2389,9979,134561311,783,1828,18845
2390,2638,8608925,65686,28944,111461
2391,490,46634155,73012,4642,111461
2392,297,173164642,73012,4642,195495
2393,255,217317583,25203,5350,110682
2394,353,171869909,73012,4642,195495
2395,142,216462048,25203,5350,110682
2396,726,21089128,154163,4294,27464
2397,4325,74975883,154163,4293,27464
2398,2917,54439144,154163,1846,27464
2399,2312,52373199,65686,28944,111461
2400,1696,160440903,65836,1828,19073
2401,378,25319983,49929,1828,18845
2402,703,24255305,64160,1846,111461
2403,389,174029994,65836,1828,19073
2404,2978,53254176,65686,1846,111461
2405,2725,124742926,1,2458,17827
2406,1630,134641513,49929,1828,18845
2407,935,416978,154163,4294,27464
2408,2221,419322,1,1846,18806
2409,7,12477248,329374,4642,111461
2410,976,74573141,154163,4293,27464
2411,2422,17967481,129537,4343,25422
2412,2137,76030024,154163,1846,27464
2413,249,65107101,25203,28840,18802
2414,1398,806744,45,1828,111460
2415,184,416911,154163,4294,27464
2416,352,73312665,25203,28840,18845
2417,383,68600962,95215,5350,505907
2418,1516,97346988,1,1846,25422
2419,848,53181542,65686,28944,111461
2420,87,709035,217686,4454,112149
2421,1019,32246331,65686,28944,111461
2422,1074,67619329,27572,28906,18991
2423,726,74561661,154163,4294,27464
2424,212,9979633,73012,28920,111461
2425,288,110055062,73012,5350,111461
2426,3469,53704413,65686,1846,111461
2427,884,44012580,25203,1846,18802
2428,258,44012841,25203,2679,18802
2429,101,136981085,49929,1828,927055
2430,408,15215426,73012,28900,111461
2431,2727,138481685,1,6255,19246
2432,143,187392403,25203,28840,18802
2433,321,74311543,154163,4293,27464
2434,957,10001369,25203,2679,18802
2435,2244,38323087,25203,28842,21862
2436,1120,26314426,73012,4642,111461
2437,9979,134561311,783,1828,18845
2438,2638,8608925,65686,28944,111461
2439,490,46634155,73012,4642,111461
2440,297,173164642,73012,4642,195495
2441,255,217317583,25203,5350,110682
2442,353,171869909,73012,4642,195495
2443,142,216462048,25203,5350,110682
2444,726,21089128,154163,4294,27464
2445,4325,74975883,154163,4293,27464
2446,2917,54439144,154163,1846,27464
2447,2312,52373199,65686,28944,111461
2448,1696,160440903,65836,1828,19073
2449,378,25319983,49929,1828,18845
2450,703,24255305,64160,1846,111461
2451,389,174029994,65836,1828,19073
2452,2978,53254176,65686,1846,111461
2453,2725,124742926,1,2458,17827
2454,1630,134641513,49929,1828,18845
2455,935,416978,154163,4294,27464
2456,2221,419322,1,1846,18806
2457,7,12477248,329374,4642,111461
2458,976,74573141,154163,4293,27464
2459,2422,17967481,129537,4343,25422
2460,2137,76030024,154163,1846,27464
2461,249,65107101,25203,28840,18802
2462,1398,806744,45,1828,111460
2463,184,416911,154163,4294,27464
2464,352,73312665,25203,28840,18845
2465,383,68600962,95215,5350,505907
2466,1516,97346988,1,1846,25422
2467,848,53181542,65686,28944,111461
2468,87,709035,217686,4454,112149
2469,1019,32246331,65686,28944,111461
2470,1074,67619329,27572,28906,18991
2471,726,74561661,154163,4294,27464
2472,212,9979633,73012,28920,111461
2473,288,110055062,73012,5350,111461
2474,3469,53704413,65686,1846,111461
2475,884,44012580,25203,1846,18802
2476,258,44012841,25203,2679,18802
2477,101,136981085,49929,1828,927055
2478,408,15215426,73012,28900,111461
2479,2727,138481685,1,6255,19246
2480,143,187392403,25203,28840,18802
2481,321,74311543,154163,4293,27464
2482,957,10001369,25203,2679,18802
2483,2244,38323087,25203,28842,21862
2484,1120,26314426,73012,4642,111461
2485,9979,134561311,783,1828,18845
2486,2638,8608925,65686,28944,111461
2487,490,46634155,73012,4642,111461
2488,297,173164642,73012,4642,195495
2489,255,217317583,25203,5350,110682
2490,353,171869909,73012,4642,195495
2491,142,216462048,25203,5350,110682
2492,726,21089128,154163,4294,27464
2493,4325,74975883,154163,4293,27464
2494,2917,54439144,154163,1846,27464
2495,2312,52373199,65686,28944,111461
2496,1696,160440903,65836,1828,19073
2497,378,25319983,49929,1828,18845
2498,703,24255305,64160,1846,111461
2499,389,174029994,65836,1828,19073
2500,2978,53254176,65686,1846,111461
2501,142,216462048,25203,5350,110682
2502,726,21089128,154163,4294,27464
2503,4325,74975883,154163,4293,27464
2504,2917,54439144,154163,1846,27464
2505,2312,52373199,65686,28944,111461
2506,1696,160440903,65836,1828,19073
2507,378,25319983,49929,1828,18845
2508,703,24255305,64160,1846,111461
2509,389,174029994,65836,1828,19073
2510,2978,53254176,65686,1846,111461
2511,2725,124742926,1,2458,17827
2512,1630,134641513,49929,1828,18845
2513,935,416978,154163,4294,27464
2514,2221,419322,1,1846,18806
2515,7,12477248,329374,4642,111461
2516,976,74573141,154163,4293,27464
2517,2422,17967481,129537,4343,25422
2518,2137,76030024,154163,1846,27464
2519,249,65107101,25203,28840,18802
2520,1398,806744,45,1828,111460
2521,184,416911,154163,4294,27464
2522,352,73312665,25203,28840,18845
2523,383,68600962,95215,5350,505907
2524,1516,97346988,1,1846,25422
2525,848,53181542,65686,28944,111461
2526,87,709035,217686,4454,112149
2527,1019,32246331,65686,28944,111461
2528,1074,67619329,27572,28906,18991
2529,726,74561661,154163,4294,27464
2530,212,9979633,73012,28920,111461
2531,288,110055062,73012,5350,111461
2532,3469,53704413,65686,1846,111461
2533,884,44012580,25203,1846,18802
2534,258,44012841,25203,2679,18802
2535,101,136981085,49929,1828,927055
2536,408,15215426,73012,28900,111461
2537,2727,138481685,1,6255,19246
2538,143,187392403,25203,28840,18802
2539,321,74311543,154163,4293,27464
2540,957,10001369,25203,2679,18802
2541,2244,38323087,25203,28842,21862
2542,1120,26314426,73012,4642,111461
2543,9979,134561311,783,1828,18845
2544,2638,8608925,65686,28944,111461
2545,490,46634155,73012,4642,111461
2546,297,173164642,73012,4642,195495
2547,255,217317583,25203,5350,110682
2548,353,171869909,73012,4642,195495
2549,142,216462048,25203,5350,110682
2550,726,21089128,154163,4294,27464
2551,4325,74975883,154163,4293,27464
2552,2917,54439144,154163,1846,27464
2553,2312,52373199,65686,28944,111461
2554,1696,160440903,65836,1828,19073
2555,378,25319983,49929,1828,18845
2556,703,24255305,64160,1846,111461
2557,389,174029994,65836,1828,19073
2558,2978,53254176,65686,1846,111461
2559,2725,124742926,1,2458,17827
2560,1630,134641513,49929,1828,18845
2561,935,416978,154163,4294,27464
2562,2221,419322,1,1846,18806
2563,7,12477248,329374,4642,111461
2564,976,74573141,154163,4293,27464
2565,2422,17967481,129537,4343,25422
2566,2137,76030024,154163,1846,27464
2567,249,65107101,25203,28840,18802
2568,1398,806744,45,1828,111460
2569,184,416911,154163,4294,27464
2570,352,73312665,25203,28840,18845
2571,383,68600962,95215,5350,505907
2572,1516,97346988,1,1846,25422
2573,848,53181542,65686,28944,111461
2574,87,709035,217686,4454,112149
2575,1019,32246331,65686,28944,111461
2576,1074,67619329,27572,28906,18991
2577,726,74561661,154163,4294,27464
2578,212,9979633,73012,28920,111461
2579,288,110055062,73012,5350,111461
2580,3469,53704413,65686,1846,111461
2581,884,44012580,25203,1846,18802
2582,258,44012841,25203,2679,18802
2583,101,136981085,49929,1828,927055
2584,408,15215426,73012,28900,111461
2585,2727,138481685,1,6255,19246
2586,143,187392403,25203,28840,18802
2587,321,74311543,154163,4293,27464
2588,957,10001369,25203,2679,18802
2589,2244,38323087,25203,28842,21862
2590,1120,26314426,73012,4642,111461
2591,9979,134561311,783,1828,18845
2592,2638,8608925,65686,28944,111461
2593,490,46634155,73012,4642,111461
2594,297,173164642,73012,4642,195495
2595,255,217317583,25203,5350,110682
2596,353,171869909,73012,4642,195495
2597,142,216462048,25203,5350,110682
2598,726,21089128,154163,4294,27464
2599,4325,74975883,154163,4293,27464
2600,2917,54439144,154163,1846,27464
2601,2312,52373199,65686,28944,111461
2602,1696,160440903,65836,1828,19073
2603,378,25319983,49929,1828,18845
2604,703,24255305,64160,1846,111461
2605,389,174029994,65836,1828,19073
2606,2978,53254176,65686,1846,111461
2607,2725,124742926,1,2458,17827
2608,1630,134641513,49929,1828,18845
2609,935,416978,154163,4294,27464
2610,2221,419322,1,1846,18806
2611,7,12477248,329374,4642,111461
2612,976,74573141,154163,4293,27464
2613,2422,17967481,129537,4343,25422
2614,2137,76030024,154163,1846,27464
2615,249,65107101,25203,28840,18802
2616,1398,806744,45,1828,111460
2617,184,416911,154163,4294,27464
2618,352,73312665,25203,28840,18845
2619,383,68600962,95215,5350,505907
2620,1516,97346988,1,1846,25422
2621,726,21089128,154163,4294,27464
2622,4325,74975883,154163,4293,27464
2623,2917,54439144,154163,1846,27464
2624,2312,52373199,65686,28944,111461
2625,1696,160440903,65836,1828,19073
2626,378,25319983,49929,1828,18845
2627,703,24255305,64160,1846,111461
2628,389,174029994,65836,1828,19073
2629,2978,53254176,65686,1846,111461
2630,2725,124742926,1,2458,17827
2631,1630,134641513,49929,1828,18845
2632,935,416978,154163,4294,27464
2633,2221,419322,1,1846,18806
2634,7,12477248,329374,4642,111461
2635,976,74573141,154163,4293,27464
2636,2422,17967481,129537,4343,25422
2637,2137,76030024,154163,1846,27464
2638,249,65107101,25203,28840,18802
2639,1398,806744,45,1828,111460
